Latitude,Longitude,City,County,Metro,State,MedianPrice,MedianPrice1Bed,MedianPrice2Bed,MedianPrice3Bed,MedianPrice4Bed,MedianPrice5PlusBed
61.2180556,-149.9002778,Anchorage,Anchorage,Anchorage,AK,295400.0,127300.0,189600.0,291200.0,359200.0,482400.0
64.8377778,-147.7163889,Fairbanks,"Fairbanks North Star",Fairbanks,AK,222200.0,,169200.0,240100.0,278200.0,
64.7511111,-147.3494444,"North Pole","Fairbanks North Star",Fairbanks,AK,214400.0,,,221200.0,274600.0,
59.7766667,-151.8313889,"Anchor Point","Kenai Peninsula","",AK,182000.0,,,197700.0,,
60.5544444,-151.2583333,Kenai,"Kenai Peninsula","",AK,207600.0,,,196300.0,275600.0,
60.1041667,-149.4422222,Seward,"Kenai Peninsula","",AK,223200.0,,,203400.0,,
55.3422222,-131.6461111,Ketchikan,"Ketchikan Gateway",Ketchikan,AK,211100.0,,164000.0,229300.0,275300.0,
57.79,-152.4072222,Kodiak,"Kodiak Island","",AK,272600.0,,,,,
30.8829628,-87.7730474,"Bay Minette",Baldwin,Daphne,AL,127500.0,,,125000.0,173000.0,
30.6035255,-87.9036047,Daphne,Baldwin,Daphne,AL,179700.0,,120700.0,163400.0,244100.0,361200.0
30.4143646,-87.5977615,Elberta,Baldwin,Daphne,AL,196700.0,,136100.0,182300.0,330400.0,
30.5229719,-87.9033261,Fairhope,Baldwin,Daphne,AL,263400.0,254200.0,231500.0,226700.0,362800.0,490000.0
30.4065868,-87.6835974,Foley,Baldwin,Daphne,AL,160100.0,,112600.0,159100.0,230600.0,
30.2460361,-87.7008193,"Gulf Shores",Baldwin,Daphne,AL,241800.0,174600.0,201300.0,267200.0,425600.0,654200.0
30.4129759,-87.4369228,Lillian,Baldwin,Daphne,AL,171600.0,,134300.0,166600.0,247200.0,
30.6182476,-87.7530454,Loxley,Baldwin,Daphne,AL,158200.0,,99200.0,146800.0,197800.0,
30.2943681,-87.5735935,"Orange Beach",Baldwin,Daphne,AL,374900.0,239200.0,279500.0,415800.0,640300.0,892600.0
31.0076815,-87.627209,Perdido,Baldwin,Daphne,AL,111000.0,,,118400.0,,
30.5538048,-87.7119324,Robertsdale,Baldwin,Daphne,AL,140200.0,,104500.0,140000.0,184200.0,
30.5151954,-87.4738692,Seminole,Baldwin,Daphne,AL,180700.0,,,180400.0,,
30.5454715,-87.7516559,Silverhill,Baldwin,Daphne,AL,156100.0,,124400.0,153300.0,196500.0,
30.6749127,-87.9152724,"Spanish Fort",Baldwin,Daphne,AL,248600.0,,142200.0,201500.0,305900.0,434200.0
30.742689,-87.7933252,Stapleton,Baldwin,Daphne,AL,158200.0,,,153900.0,,
30.9937926,-87.8580499,Stockton,Baldwin,Daphne,AL,131300.0,,,127200.0,,
30.4876954,-87.6997094,Summerdale,Baldwin,Daphne,AL,143200.0,,108900.0,142400.0,241500.0,
33.7739892,-85.885523,Alexandria,Calhoun,Anniston,AL,120300.0,,,,,
33.8137125,-85.7613536,Jacksonville,Calhoun,Anniston,AL,119600.0,,,168100.0,,
33.7834324,-86.0024703,Ohatchee,Calhoun,Anniston,AL,119600.0,,,,,
32.8387371,-86.6294262,Clanton,Chilton,Birmingham,AL,127100.0,,,,,
32.9598451,-86.7466522,Jemison,Chilton,Birmingham,AL,120000.0,,,,,
32.7884608,-86.8716549,Maplesville,Chilton,Birmingham,AL,109000.0,,,,,
32.9156796,-86.7158178,Thorsby,Chilton,Birmingham,AL,125500.0,,,,,
32.7498505,-86.5113668,Verbena,Chilton,Birmingham,AL,157800.0,,,,,
33.6489948,-85.5874584,Heflin,Cleburne,"",AL,97300.0,,,,,
33.5228885,-85.3446728,Ranburne,Cleburne,"",AL,119400.0,,,,,
31.4334994,-86.9569176,Evergreen,Conecuh,"",AL,94000.0,,,,,
32.6081874,-86.3958072,Deatsville,Elmore,Montgomery,AL,154500.0,,,158100.0,191500.0,
32.5387448,-86.3149712,Elmore,Elmore,Montgomery,AL,122800.0,,,,,
32.4798575,-86.3619163,Millbrook,Elmore,Montgomery,AL,118500.0,,,116900.0,,
32.5437448,-86.2119127,Wetumpka,Elmore,Montgomery,AL,141000.0,,,,223300.0,
34.0217639,-86.0885852,Attalla,Etowah,Gadsden,AL,70200.0,,,92800.0,,
34.014264,-86.0066386,Gadsden,Etowah,Gadsden,AL,66500.0,,,86700.0,149400.0,
33.957043,-85.9324698,Glencoe,Etowah,Gadsden,AL,120900.0,,,127300.0,,
33.9981546,-85.8663574,"Hokes Bluff",Etowah,Gadsden,AL,119800.0,,,119900.0,,
33.9548201,-86.0419169,"Rainbow City",Etowah,Gadsden,AL,137800.0,,,133800.0,207600.0,
34.1742616,-86.1227533,"Sardis City",Etowah,Gadsden,AL,120100.0,,,,,
33.9245425,-86.0224718,Southside,Etowah,Gadsden,AL,137400.0,,,136200.0,228200.0,
31.1829562,-85.236321,Ashford,Houston,Dothan,AL,126500.0,,,,,
31.2926762,-85.1115965,Columbia,Houston,Dothan,AL,103300.0,,,,,
31.0487933,-85.3049326,Cottonwood,Houston,Dothan,AL,111800.0,,,,,
31.2001772,-85.3046549,Cowarts,Houston,Dothan,AL,92000.0,,,,,
31.2232313,-85.3904889,Dothan,Houston,Dothan,AL,135900.0,,101900.0,136700.0,252200.0,
31.299063,-85.3443778,Kinsey,Houston,Dothan,AL,89800.0,,,,,
31.1229561,-85.4527113,Rehobeth,Houston,Dothan,AL,155400.0,,,,,
31.164899,-85.468267,Taylor,Houston,Dothan,AL,100000.0,,,,,
33.6009389,-86.9561059,Adamsville,Jefferson,Birmingham,AL,73500.0,,46000.0,79400.0,,
33.4017766,-86.954437,Bessemer,Jefferson,Birmingham,AL,62200.0,,44200.0,65500.0,101800.0,116100.0
33.5206608,-86.80249,Birmingham,Jefferson,Birmingham,AL,64000.0,71200.0,47100.0,63300.0,102700.0,146400.0
33.4342755,-86.9472148,Brighton,Jefferson,Birmingham,AL,46900.0,,43600.0,52200.0,,
33.6456583,-86.6836001,"Center Point",Jefferson,Birmingham,AL,82700.0,,70900.0,81500.0,114500.0,
33.653158,-86.6477659,Chalkville,Jefferson,Birmingham,AL,116800.0,,,116500.0,,
33.7026013,-86.5997096,Clay,Jefferson,Birmingham,AL,147100.0,,144500.0,139900.0,244100.0,
33.4676085,-87.0311058,Concord,Jefferson,Birmingham,AL,109500.0,,69500.0,112900.0,,
33.5267732,-86.9577715,Edgewater,Jefferson,Birmingham,AL,50300.0,,44600.0,59600.0,,
33.4859402,-86.9119366,Fairfield,Jefferson,Birmingham,AL,68300.0,,46200.0,69600.0,122100.0,
33.5701054,-86.8963819,Forestdale,Jefferson,Birmingham,AL,100800.0,,59400.0,99400.0,141000.0,
33.6048261,-86.79388,Fultondale,Jefferson,Birmingham,AL,125600.0,,97300.0,127800.0,160000.0,
33.6601033,-86.8127702,Gardendale,Jefferson,Birmingham,AL,152900.0,,104600.0,152000.0,238600.0,
33.6206611,-86.9713844,Graysville,Jefferson,Birmingham,AL,63200.0,,51200.0,66800.0,,
33.4717732,-86.8008228,Homewood,Jefferson,Birmingham,AL,323300.0,64800.0,157300.0,318100.0,402100.0,556300.0
33.4053867,-86.8113782,Hoover,Jefferson,Birmingham,AL,264000.0,,128100.0,228900.0,316200.0,426400.0
33.4512197,-86.9966606,Hueytown,Jefferson,Birmingham,AL,91800.0,,61600.0,98600.0,141500.0,
33.5381601,-86.7072102,Irondale,Jefferson,Birmingham,AL,133600.0,,86200.0,142700.0,130300.0,
33.7734352,-86.8138832,Kimberly,Jefferson,Birmingham,AL,160000.0,,73100.0,162800.0,,
33.5481597,-86.5444288,Leeds,Jefferson,Birmingham,AL,131400.0,,67600.0,124500.0,202700.0,
33.4256646,-86.9266588,Lipscomb,Jefferson,Birmingham,AL,49700.0,,43400.0,57200.0,,
33.521773,-86.9336042,"McDonald Chapel",Jefferson,Birmingham,AL,51300.0,,45900.0,56400.0,,
33.4614966,-86.9088808,Midfield,Jefferson,Birmingham,AL,56100.0,,44900.0,59800.0,87300.0,
33.5373284,-86.9405491,Minor,Jefferson,Birmingham,AL,64900.0,,52800.0,69100.0,,
33.7481576,-86.8086048,Morris,Jefferson,Birmingham,AL,157500.0,,,157000.0,,
33.67212345,-86.85507636,"Mount Olive",Jefferson,Birmingham,AL,149000.0,,91400.0,150200.0,194300.0,
33.5009384,-86.7522107,"Mountain Brook",Jefferson,Birmingham,AL,611600.0,,234300.0,501900.0,637900.0,855800.0
33.5498286,-86.9741612,Mulga,Jefferson,Birmingham,AL,50100.0,,,52600.0,,
33.6889908,-86.6833229,Pinson,Jefferson,Birmingham,AL,115400.0,,96600.0,115400.0,174300.0,
33.4909405,-86.9702714,"Pleasant Grove",Jefferson,Birmingham,AL,136000.0,,83000.0,134000.0,182800.0,
33.5156628,-87.0149948,"Sylvan Springs",Jefferson,Birmingham,AL,130200.0,,,136600.0,,
33.5834373,-86.7727681,Tarrant,Jefferson,Birmingham,AL,55200.0,,46300.0,55700.0,76600.0,
33.6198251,-86.6088756,Trussville,Jefferson,Birmingham,AL,230700.0,,137000.0,215800.0,294900.0,360700.0
33.4487183,-86.7877668,"Vestavia Hills",Jefferson,Birmingham,AL,341100.0,60200.0,139600.0,287100.0,442100.0,600500.0
33.8142682,-86.8094394,Warrior,Jefferson,Birmingham,AL,81800.0,,58600.0,98500.0,,
34.7017558,-86.3758201,Gurley,Madison,Huntsville,AL,149000.0,,,,,
34.8556441,-86.7508323,Harvest,Madison,Huntsville,AL,165700.0,,,145100.0,213600.0,
34.9323102,-86.5719384,"Hazel Green",Madison,Huntsville,AL,127300.0,,,126500.0,,
34.7303688,-86.5861037,Huntsville,Madison,Huntsville,AL,139500.0,,94400.0,127700.0,233300.0,375100.0
34.6992579,-86.7483318,Madison,Madison,Huntsville,AL,199800.0,,110900.0,155000.0,245500.0,427200.0
34.8514782,-86.5722154,Meridianville,Madison,Huntsville,AL,173300.0,,,157300.0,,
34.5370339,-86.3944307,"New Hope",Madison,Huntsville,AL,112300.0,,,,,
34.9100883,-86.4277677,"New Market",Madison,Huntsville,AL,141600.0,,,144700.0,,
34.5881461,-86.4588768,"Owens Cross Roads",Madison,Huntsville,AL,134700.0,,,,,
30.9299052,-88.0272209,Axis,Mobile,Mobile,AL,123500.0,,,125200.0,,
30.403516,-88.248522,"Bayou La Batre",Mobile,Mobile,AL,59800.0,,,68000.0,,
30.7637991,-88.0747222,Chickasaw,Mobile,Mobile,AL,61700.0,,50900.0,65700.0,82300.0,
30.9218505,-88.2005598,Chunchula,Mobile,Mobile,AL,130600.0,,,133100.0,,
31.0907338,-88.2280622,Citronelle,Mobile,Mobile,AL,106000.0,,76600.0,117900.0,153600.0,
30.8918509,-88.0397213,Creola,Mobile,Mobile,AL,125100.0,,,130600.0,,
30.2554811,-88.1097217,"Dauphin Island",Mobile,Mobile,AL,265700.0,,256200.0,277500.0,340500.0,
30.4763084,-88.3422303,"Grand Bay",Mobile,Mobile,AL,126000.0,,81300.0,127500.0,191700.0,184900.0
30.6943566,-88.0430541,Mobile,Mobile,Mobile,AL,111500.0,47400.0,67700.0,113000.0,205200.0,235800.0
31.0851775,-88.0133325,"Mount Vernon",Mobile,Mobile,AL,67300.0,,,,,
30.7387998,-88.0788889,Prichard,Mobile,Mobile,AL,48400.0,,41900.0,67400.0,80700.0,106100.0
30.820742,-88.0705556,Saraland,Mobile,Mobile,AL,123800.0,,68000.0,127300.0,190900.0,238200.0
30.853241,-88.0561106,Satsuma,Mobile,Mobile,AL,141200.0,,,140700.0,191800.0,
30.7782432,-88.2591726,Semmes,Mobile,Mobile,AL,134400.0,,84200.0,128400.0,202600.0,189400.0
30.5476941,-88.1752796,Theodore,Mobile,Mobile,AL,113400.0,,73800.0,112500.0,170100.0,205900.0
30.823243,-88.3614002,Wilmer,Mobile,Mobile,AL,126300.0,,85900.0,127000.0,180500.0,186000.0
34.6059254,-86.9833417,Decatur,Morgan,Decatur,AL,108500.0,,,,,
34.3323178,-86.758888,Eva,Morgan,Decatur,AL,122700.0,,,,,
34.4434282,-86.9352842,Hartselle,Morgan,Decatur,AL,130300.0,,,,,
34.5250932,-86.8947271,Priceville,Morgan,Decatur,AL,168800.0,,,,,
33.8370433,-86.2544223,Ashville,"Saint Clair",Birmingham,AL,144000.0,,,,,
33.5909365,-86.4908168,Moody,"Saint Clair",Birmingham,AL,148900.0,,,147300.0,,
33.5862149,-86.2860888,"Pell City","Saint Clair",Birmingham,AL,150100.0,,,163200.0,271400.0,
33.7445442,-86.1558079,Ragland,"Saint Clair",Birmingham,AL,99900.0,,,,,
33.6062145,-86.2044198,Riverside,"Saint Clair",Birmingham,AL,182000.0,,,,,
33.7750997,-86.4716512,Springville,"Saint Clair",Birmingham,AL,196600.0,,,193900.0,,
33.9398201,-86.2016435,Steele,"Saint Clair",Birmingham,AL,117600.0,,,,,
33.2442813,-86.8163773,Alabaster,Shelby,Birmingham,AL,160200.0,,,154600.0,214900.0,
33.1028965,-86.7535975,Calera,Shelby,Birmingham,AL,134700.0,,,134100.0,182900.0,
33.3401108,-86.6302625,Chelsea,Shelby,Birmingham,AL,220100.0,,,186600.0,275500.0,
33.1781718,-86.6072054,Columbiana,Shelby,Birmingham,AL,128700.0,,,,,
33.3439995,-86.4380357,Harpersville,Shelby,Birmingham,AL,150400.0,,,,,
33.296224,-86.8436004,Helena,Shelby,Birmingham,AL,175500.0,,,168000.0,247600.0,
33.3553882,-86.7544321,"Indian Springs Village",Shelby,Birmingham,AL,329400.0,,,,,
33.1006746,-86.8641558,Montevallo,Shelby,Birmingham,AL,132300.0,,,137400.0,,
33.2856687,-86.8099885,Pelham,Shelby,Birmingham,AL,180700.0,,114500.0,154900.0,243900.0,
33.110396,-86.584149,Shelby,Shelby,Birmingham,AL,164800.0,,,,,
33.234281,-86.4835916,Wilsonville,Shelby,Birmingham,AL,194400.0,,,,,
33.2556719,-87.3208336,Brookwood,Tuscaloosa,Tuscaloosa,AL,114300.0,,,129800.0,184300.0,
33.2459512,-87.6877882,Coker,Tuscaloosa,Tuscaloosa,AL,150600.0,,,164300.0,231900.0,
33.189563,-87.4516703,Cottondale,Tuscaloosa,Tuscaloosa,AL,129600.0,,108000.0,142500.0,203700.0,
33.0617885,-87.4422252,Duncanville,Tuscaloosa,Tuscaloosa,AL,132900.0,,,146300.0,224500.0,
33.0948441,-87.6858428,Fosters,Tuscaloosa,Tuscaloosa,AL,136400.0,,,157900.0,,
33.2806703,-87.1374959,"Lake View",Tuscaloosa,Tuscaloosa,AL,163200.0,,,158700.0,205600.0,
33.229007,-87.5772293,Northport,Tuscaloosa,Tuscaloosa,AL,164100.0,137700.0,123100.0,169400.0,260600.0,312900.0
33.2098407,-87.5691735,Tuscaloosa,Tuscaloosa,Tuscaloosa,AL,137900.0,97300.0,119200.0,155100.0,268800.0,448700.0
33.1742847,-87.2336092,Vance,Tuscaloosa,Tuscaloosa,AL,128800.0,,,137700.0,197100.0,
36.2711798,-92.5354402,Cotter,Baxter,"Mountain Home",AR,130400.0,,,,,
36.2831238,-92.4940505,Gassville,Baxter,"Mountain Home",AR,96500.0,,,,,
36.3686783,-92.5454407,Lakeview,Baxter,"Mountain Home",AR,130400.0,,,,,
36.3353449,-92.3851593,"Mountain Home",Baxter,"Mountain Home",AR,129700.0,,102000.0,147000.0,,
36.2095132,-92.284323,Norfork,Baxter,"Mountain Home",AR,163000.0,,,,,
36.42952,-94.2315959,"Bella Vista",Benton,Fayetteville,AR,162100.0,,109500.0,165600.0,260900.0,
36.3728538,-94.2088172,Bentonville,Benton,Fayetteville,AR,187900.0,,105800.0,155100.0,270500.0,422600.0
36.2142438,-94.1293698,"Bethel Heights",Benton,Fayetteville,AR,160800.0,,,142200.0,,
36.2634109,-94.2318728,"Cave Springs",Benton,Fayetteville,AR,243700.0,,,,,
36.359799,-94.2852085,Centerton,Benton,Fayetteville,AR,152100.0,,,142000.0,185400.0,
36.3359112,-94.4607707,Decatur,Benton,Fayetteville,AR,119400.0,,,,,
36.4484053,-93.9740892,Garfield,Benton,Fayetteville,AR,174300.0,,,205400.0,,
36.2675793,-94.4846602,Gentry,Benton,Fayetteville,AR,121200.0,,,,,
36.4220207,-94.4535484,Gravette,Benton,Fayetteville,AR,141600.0,,,135200.0,,
36.3859082,-94.1352041,"Little Flock",Benton,Fayetteville,AR,199400.0,,,,,
36.2553543,-94.1307587,Lowell,Benton,Fayetteville,AR,155000.0,,,142100.0,222400.0,
36.4539626,-94.1152041,"Pea Ridge",Benton,Fayetteville,AR,138800.0,,,140300.0,,
36.3320197,-94.1185366,Rogers,Benton,Fayetteville,AR,168700.0,,107300.0,145800.0,297700.0,464200.0
36.1881365,-94.5404962,"Siloam Springs",Benton,Fayetteville,AR,141600.0,,96700.0,126800.0,189900.0,
36.4834084,-94.4585488,"Sulphur Springs",Benton,Fayetteville,AR,108900.0,,,,,
36.2297936,-93.1076765,Harrison,Boone,Harrison,AR,101100.0,,,114700.0,,
36.4522883,-93.188513,Omaha,Boone,Harrison,AR,155700.0,,,,,
35.7422991,-90.5623305,Bay,Craighead,Jonesboro,AR,90800.0,,,,,
35.9086842,-90.8026153,Bono,Craighead,Jonesboro,AR,104400.0,,,,,
35.900073,-90.5820534,Brookland,Craighead,Jonesboro,AR,118800.0,,,,,
35.8422967,-90.7042791,Jonesboro,Craighead,Jonesboro,AR,133000.0,,81600.0,134100.0,212300.0,353100.0
35.816186,-90.434271,"Lake City",Craighead,Jonesboro,AR,89200.0,,,,,
35.8906286,-90.3442678,Monette,Craighead,Jonesboro,AR,86900.0,,,,,
35.4778653,-94.2218752,Alma,Crawford,"Fort Smith",AR,123900.0,,,,,
35.6356396,-94.167428,Mountainburg,Crawford,"Fort Smith",AR,95700.0,,,,,
35.5006417,-94.0515919,Mulberry,Crawford,"Fort Smith",AR,85300.0,,,,,
35.5278646,-94.2707653,Rudy,Crawford,"Fort Smith",AR,119700.0,,,,,
35.436756,-94.348268,"Van Buren",Crawford,"Fort Smith",AR,103800.0,,,109800.0,191500.0,
35.2145337,-90.1964836,Marion,Crittenden,Memphis,AR,136600.0,,,129700.0,,
35.1464797,-90.1845388,"West Memphis",Crittenden,Memphis,AR,77500.0,,,85100.0,,
35.0886963,-92.4421011,Conway,Faulkner,"Little Rock",AR,144900.0,,95700.0,137900.0,239100.0,347200.0
35.2339712,-92.387655,Greenbrier,Faulkner,"Little Rock",AR,125300.0,,,128000.0,,
34.9570325,-92.4273785,Mayflower,Faulkner,"Little Rock",AR,127600.0,,,,,
35.2264728,-92.1240374,"Mount Vernon",Faulkner,"Little Rock",AR,122400.0,,,,,
35.083975,-92.2079277,Vilonia,Faulkner,"Little Rock",AR,138200.0,,,139500.0,,
36.3967317,-91.9826515,Viola,Fulton,"",AR,107600.0,,,,,
34.5037004,-93.0551795,"Hot Springs",Garland,"Hot Springs",AR,115300.0,72100.0,75800.0,125900.0,226600.0,309200.0
34.4245347,-93.0951795,"Lake Hamilton",Garland,"Hot Springs",AR,280300.0,,183400.0,342200.0,,
34.4287024,-93.2899078,Pearcy,Garland,"Hot Springs",AR,155000.0,,120700.0,150700.0,,
34.5031449,-93.126016,Piney,Garland,"Hot Springs",AR,119200.0,,96000.0,115600.0,,
36.1870095,-90.3831586,Marmaduke,Greene,Paragould,AR,72700.0,,,,,
36.0584021,-90.4973286,Paragould,Greene,Paragould,AR,104200.0,,,121500.0,207600.0,
34.3623149,-92.8129463,Malvern,"Hot Spring",Malvern,AR,62500.0,,,94300.0,,
35.769799,-91.6409722,Batesville,Independence,Batesville,AR,94600.0,,,,,
35.7017444,-91.441522,Newark,Independence,Batesville,AR,81800.0,,,,,
34.7737082,-90.7576112,Marianna,Lee,"",AR,61100.0,,,,,
34.7950966,-90.9912295,Moro,Lee,"",AR,60700.0,,,,,
34.9984206,-91.9837552,Austin,Lonoke,"Little Rock",AR,152700.0,,,144500.0,213600.0,
34.974532,-92.0165336,Cabot,Lonoke,"Little Rock",AR,145200.0,,,140600.0,201700.0,
34.7831469,-91.7465235,Carlisle,Lonoke,"Little Rock",AR,121000.0,,,,,
34.5442609,-91.9690285,England,Lonoke,"Little Rock",AR,111000.0,,,,,
34.7839795,-91.8998611,Lonoke,Lonoke,"Little Rock",AR,123700.0,,,131800.0,,
35.0303648,-91.950421,Ward,Lonoke,"Little Rock",AR,116800.0,,,112600.0,,
33.8026107,-93.3810057,Prescott,Nevada,"",AR,60600.0,,,,,
34.7781471,-92.3490418,"Cammack Village",Pulaski,"Little Rock",AR,188300.0,,,,,
34.8662005,-92.1101458,Jacksonville,Pulaski,"Little Rock",AR,95800.0,,,106000.0,170200.0,
34.7464809,-92.2895948,"Little Rock",Pulaski,"Little Rock",AR,133500.0,,121900.0,147900.0,286700.0,416200.0
34.8667565,-92.4043219,Maumelle,Pulaski,"Little Rock",AR,200300.0,,,172300.0,251000.0,
34.769536,-92.2670941,"North Little Rock",Pulaski,"Little Rock",AR,91700.0,,66400.0,116100.0,192200.0,
34.9006447,-92.4982142,Roland,Pulaski,"Little Rock",AR,166300.0,,,,,
34.8150907,-92.2243153,Sherwood,Pulaski,"Little Rock",AR,137600.0,,,135000.0,218500.0,
34.6864815,-92.2423711,"Sweet Home",Pulaski,"Little Rock",AR,65300.0,,,,,
34.5556489,-92.5212702,Bauxite,Saline,"Little Rock",AR,139900.0,,,,,
34.5645372,-92.586828,Benton,Saline,"Little Rock",AR,131900.0,,78400.0,135700.0,210100.0,
34.5959265,-92.4890469,Bryant,Saline,"Little Rock",AR,154500.0,,,149100.0,201200.0,
34.5014817,-92.636552,Haskell,Saline,"Little Rock",AR,123200.0,,,,,
34.7728686,-92.7585001,Paron,Saline,"Little Rock",AR,159100.0,,,,,
34.6289814,-92.558216,Salem,Saline,"Little Rock",AR,135700.0,,,,,
34.6200931,-92.3954325,"Shannon Hills",Saline,"Little Rock",AR,123500.0,,,121800.0,,
34.4492599,-92.6540523,Traskwood,Saline,"Little Rock",AR,107300.0,,,,,
35.325647,-94.3016006,Barling,Sebastian,"Fort Smith",AR,104300.0,,,,,
35.3859242,-94.3985475,"Fort Smith",Sebastian,"Fort Smith",AR,114800.0,,74000.0,116000.0,204500.0,
35.2156489,-94.2557663,Greenwood,Sebastian,"Fort Smith",AR,130200.0,,,120500.0,,
35.0823184,-94.2632668,Huntington,Sebastian,"Fort Smith",AR,125800.0,,,,,
35.3362015,-94.1732635,Lavaca,Sebastian,"Fort Smith",AR,121300.0,,,,,
36.0014682,-94.0082547,Elkins,Washington,Fayetteville,AR,132000.0,,,129100.0,,
36.2061894,-94.2343729,"Elm Springs",Washington,Fayetteville,AR,248700.0,,,,,
36.0420248,-94.2471515,Farmington,Washington,Fayetteville,AR,172400.0,,,149500.0,244000.0,
36.0625795,-94.1574263,Fayetteville,Washington,Fayetteville,AR,190000.0,,126900.0,173500.0,288400.0,449200.0
36.1328564,-94.1654821,Johnson,Washington,Fayetteville,AR,174100.0,,,168400.0,,
35.949526,-94.4235482,Lincoln,Washington,Fayetteville,AR,123200.0,,,111300.0,,
35.9759145,-94.3177103,"Prairie Grove",Washington,Fayetteville,AR,150300.0,,,151200.0,,
36.1867442,-94.1288142,Springdale,Washington,Fayetteville,AR,148200.0,,90400.0,136700.0,223100.0,420800.0
36.1778565,-94.2335396,Tontitown,Washington,Fayetteville,AR,271500.0,,,,,
35.9242477,-94.1885387,"West Fork",Washington,Fayetteville,AR,141800.0,,,132300.0,,
35.8009145,-94.1349259,Winslow,Washington,Fayetteville,AR,125300.0,,,,,
35.3098066,-91.5679114,"Bald Knob",White,Searcy,AR,81600.0,,,,,
35.0706424,-91.8795856,Beebe,White,Searcy,AR,125100.0,,,128900.0,,
35.4231381,-91.4559649,Bradford,White,Searcy,AR,71900.0,,,,,
35.1261966,-92.0954252,"El Paso",White,Searcy,AR,145900.0,,,,,
35.270085,-91.6398575,Judsonia,White,Searcy,AR,88400.0,,,,,
35.1128642,-91.8223618,McRae,White,Searcy,AR,98200.0,,,,,
35.4267476,-91.8368095,Pangburn,White,Searcy,AR,99300.0,,,,,
35.3314708,-92.0812595,"Rose Bud",White,Searcy,AR,123000.0,,,,,
35.2506406,-91.7362488,Searcy,White,Searcy,AR,129100.0,,,131600.0,244400.0,
34.1111581,-109.291475,Eagar,Apache,"",AZ,134700.0,,,,,
34.1333799,-109.2859196,Springerville,Apache,"",AZ,139600.0,,,,,
31.9678611,-110.2945174,Benson,Cochise,"Sierra Vista",AZ,126200.0,,,151500.0,,
31.4481547,-109.9284084,Bisbee,Cochise,"Sierra Vista",AZ,115400.0,,,126900.0,,
31.3445471,-109.5453447,Douglas,Cochise,"Sierra Vista",AZ,88200.0,,,121600.0,,
31.4384325,-110.0978554,Hereford,Cochise,"Sierra Vista",AZ,216500.0,,,211800.0,,
31.6278703,-110.3339678,"Huachuca City",Cochise,"Sierra Vista",AZ,100600.0,,,113600.0,,
31.9050865,-109.8206232,Pearce,Cochise,"Sierra Vista",AZ,93200.0,,,,,
31.9042517,-110.2142399,"Saint David",Cochise,"Sierra Vista",AZ,155400.0,,,,,
31.5545394,-110.3036912,"Sierra Vista",Cochise,"Sierra Vista",AZ,160800.0,,144000.0,148800.0,214800.0,
31.7128683,-110.0675764,Tombstone,Cochise,"Sierra Vista",AZ,110000.0,,,,,
32.2528519,-109.8320124,Willcox,Cochise,"Sierra Vista",AZ,100700.0,,,,,
35.1980671,-111.6512725,Flagstaff,Coconino,Flagstaff,AZ,340600.0,,240200.0,337300.0,443900.0,571300.0
34.7433546,-111.4073685,"Happy Jack",Coconino,Flagstaff,AZ,258700.0,,,,,
34.945574,-111.6401551,"Munds Park",Coconino,Flagstaff,AZ,295400.0,,,,,
36.9147222,-111.4558333,Page,Coconino,Flagstaff,AZ,236800.0,,,,,
35.2494566,-112.1910031,Williams,Coconino,Flagstaff,AZ,216800.0,,,239200.0,,
33.3942223,-110.7864984,Globe,Gila,Payson,AZ,131800.0,,,138200.0,,
34.2308684,-111.3251355,Payson,Gila,Payson,AZ,231500.0,,182700.0,266100.0,,
34.3844739,-111.4551407,Pine,Gila,Payson,AZ,220600.0,,191000.0,259100.0,,
34.2550351,-111.2584672,"Star Valley",Gila,Payson,AZ,224100.0,,,,,
32.8961755,-109.8275815,Pima,Graham,Safford,AZ,153400.0,,,,,
32.8339546,-109.70758,Safford,Graham,Safford,AZ,141300.0,,,144500.0,,
32.8492323,-109.7592479,Thatcher,Graham,Safford,AZ,168600.0,,,,,
33.8672581,-112.1468235,Anthem,Maricopa,Phoenix,AZ,350400.0,,266000.0,296200.0,381000.0,487400.0
33.4355977,-112.3496021,Avondale,Maricopa,Phoenix,AZ,206000.0,,170300.0,195400.0,216600.0,
33.3703197,-112.5837766,Buckeye,Maricopa,Phoenix,AZ,199300.0,,231000.0,175800.0,198400.0,239300.0
33.8222611,-111.918203,Carefree,Maricopa,Phoenix,AZ,747800.0,,,776400.0,897200.0,
33.8333333,-111.9508333,"Cave Creek",Maricopa,Phoenix,AZ,550600.0,,,540900.0,717100.0,
33.3061605,-111.8412502,Chandler,Maricopa,Phoenix,AZ,281800.0,,210500.0,254200.0,348600.0,467400.0
33.6130942,-112.3246042,"El Mirage",Maricopa,Phoenix,AZ,174200.0,,,167600.0,185600.0,
33.6117105,-111.7173613,"Fountain Hills",Maricopa,Phoenix,AZ,386700.0,,235600.0,402700.0,596200.0,891700.0
33.3528264,-111.789027,Gilbert,Maricopa,Phoenix,AZ,298000.0,,229900.0,251700.0,317100.0,418100.0
33.5386523,-112.1859866,Glendale,Maricopa,Phoenix,AZ,216800.0,,,,254100.0,360800.0
33.4353199,-112.3582135,Goodyear,Maricopa,Phoenix,AZ,261500.0,,269000.0,218200.0,265200.0,345800.0
