Latitude,Longitude,City,County,Metro,State,MedianPrice,MedianPrice1Bed,MedianPrice2Bed,MedianPrice3Bed,MedianPrice4Bed,MedianPrice5PlusBed
45.0096869,-93.349117,"Golden Valley",Hennepin,"Minneapolis-St Paul",MN,302200.0,195300.0,227600.0,293400.0,342800.0,401100.0
45.0724642,-93.4557877,"Maple Grove",Hennepin,"Minneapolis-St Paul",MN,272000.0,231500.0,194300.0,262500.0,369500.0,472600.0
44.9799654,-93.2638361,Minneapolis,Hennepin,"Minneapolis-St Paul",MN,237400.0,161400.0,216500.0,255800.0,307000.0,408300.0
44.92917226,-93.48284337,Minnetonka,Hennepin,"Minneapolis-St Paul",MN,325700.0,178000.0,259000.0,327500.0,390900.0,492200.0
44.9366295,-93.6660719,Mound,Hennepin,"Minneapolis-St Paul",MN,235500.0,138800.0,192800.0,248100.0,308000.0,449400.0
44.8832982,-93.2830021,Richfield,Hennepin,"Minneapolis-St Paul",MN,226500.0,95200.0,207400.0,227000.0,240200.0,259800.0
45.032187,-93.3385614,Robbinsdale,Hennepin,"Minneapolis-St Paul",MN,200500.0,100400.0,180700.0,202800.0,217800.0,251900.0
44.9482979,-93.3480051,"Saint Louis Park",Hennepin,"Minneapolis-St Paul",MN,259400.0,122400.0,229200.0,273100.0,340100.0,405300.0
44.97413,-93.5066217,Wayzata,Hennepin,"Minneapolis-St Paul",MN,526300.0,206700.0,428400.0,504000.0,592100.0,777900.0
43.6666296,-92.9746367,Austin,Mower,Austin,MN,86100.0,50100.0,70600.0,88400.0,110700.0,140100.0
44.0216306,-92.4698992,Rochester,Olmsted,Rochester,MN,198900.0,110700.0,160100.0,180700.0,252900.0,369000.0
44.9530215,-92.9952153,Maplewood,Ramsey,"Minneapolis-St Paul",MN,231500.0,155600.0,190400.0,228300.0,294700.0,333900.0
44.9444101,-93.0932742,"Saint Paul",Ramsey,"Minneapolis-St Paul",MN,199900.0,136700.0,181700.0,201900.0,248300.0,420200.0
44.2949637,-93.268827,Faribault,Rice,Faribault,MN,168900.0,150800.0,159700.0,168100.0,217300.0,239700.0
44.4582983,-93.161604,Northfield,Rice,Faribault,MN,231800.0,213600.0,178700.0,229700.0,276900.0,301000.0
46.7832731,-92.1065787,Duluth,"Saint Louis",Duluth,MN,155600.0,112600.0,137400.0,161900.0,214300.0,285700.0
44.7132969,-93.4227274,"Prior Lake",Scott,"Minneapolis-St Paul",MN,349000.0,180300.0,231100.0,326200.0,414700.0,494900.0
45.3038538,-93.5671825,"Elk River",Sherburne,"Minneapolis-St Paul",MN,235000.0,149600.0,175300.0,235300.0,295700.0,318100.0
44.0838517,-93.226044,Owatonna,Steele,Owatonna,MN,160900.0,97300.0,135500.0,154100.0,194700.0,263400.0
45.2788561,-92.9852184,"Forest Lake",Washington,"Minneapolis-St Paul",MN,249000.0,209400.0,187800.0,260000.0,311200.0,354400.0
44.9630216,-92.9649361,Oakdale,Washington,"Minneapolis-St Paul",MN,231200.0,165100.0,163200.0,234700.0,262700.0,278100.0
45.0563558,-92.8060408,Stillwater,Washington,"Minneapolis-St Paul",MN,264000.0,178400.0,200200.0,266500.0,318700.0,405200.0
44.9238552,-92.9593797,Woodbury,Washington,"Minneapolis-St Paul",MN,314500.0,220500.0,175100.0,293700.0,364700.0,435400.0
44.049963,-91.6393152,Winona,Winona,Winona,MN,136700.0,92300.0,115400.0,139500.0,164400.0,155600.0
38.9517053,-92.3340724,Columbia,Boone,Columbia,MO,157600.0,71200.0,86100.0,147800.0,222700.0,324800.0
37.3058839,-89.5181476,"Cape Girardeau","Cape Girardeau","Cape Girardeau",MO,124200.0,84400.0,91800.0,130700.0,146300.0,146000.0
39.2461138,-94.4191177,Liberty,Clay,"Kansas City",MO,167700.0,173400.0,130200.0,152000.0,239700.0,271400.0
38.4500517,-91.0084762,Union,Franklin,"St. Louis",MO,118000.0,73400.0,100400.0,147400.0,174100.0,250600.0
38.5581072,-91.0120878,Washington,Franklin,"St. Louis",MO,149400.0,105700.0,114600.0,173800.0,228900.0,280300.0
37.215326,-93.2982436,Springfield,Greene,Springfield,MO,114700.0,42900.0,64600.0,115800.0,200700.0,274600.0
38.78394,-90.4812298,"Saint Charles","Saint Charles","St. Louis",MO,178900.0,110400.0,142900.0,175300.0,271500.0,330400.0
38.6631083,-90.5770675,Chesterfield,"Saint Louis","St. Louis",MO,357800.0,338700.0,221100.0,306300.0,389600.0,428600.0
38.6425518,-90.3237263,Clayton,"Saint Louis","St. Louis",MO,601600.0,154200.0,302100.0,603000.0,789900.0,1113500.0
38.6608855,-90.4226181,"Creve Coeur","Saint Louis","St. Louis",MO,415600.0,81800.0,159500.0,343200.0,517000.0,700400.0
38.7442175,-90.3053915,Ferguson,"Saint Louis","St. Louis",MO,65900.0,47300.0,56000.0,71900.0,110800.0,183500.0
38.5833862,-90.406785,Kirkwood,"Saint Louis","St. Louis",MO,251200.0,100400.0,178200.0,255200.0,431700.0,555900.0
38.4700533,-90.3045605,Oakville,"Saint Louis","St. Louis",MO,225600.0,119100.0,165200.0,202300.0,275100.0,294800.0
38.6558849,-90.3092813,"University City","Saint Louis","St. Louis",MO,195700.0,78700.0,86900.0,228300.0,387900.0,475200.0
38.5925525,-90.3573389,"Webster Groves","Saint Louis","St. Louis",MO,255800.0,153900.0,197200.0,259700.0,415400.0,552800.0
38.582831,-90.6629047,Wildwood,"Saint Louis","St. Louis",MO,350100.0,220300.0,161200.0,319500.0,376300.0,619200.0
30.3674198,-89.0928155,Gulfport,Harrison,Gulfport,MS,94100.0,52600.0,67500.0,89100.0,131200.0,143800.0
45.2163106,-112.63752,Dillon,Beaverhead,"",MT,139500.0,103000.0,123800.0,142400.0,165300.0,187300.0
36.0956918,-79.4377991,Burlington,Alamance,Burlington,NC,105100.0,60700.0,73800.0,109600.0,201200.0,257000.0
33.8943393,-78.426672,"Ocean Isle Beach",Brunswick,"Myrtle Beach",NC,327100.0,155100.0,181100.0,293500.0,437800.0,685200.0
35.6009452,-82.554015,Asheville,Buncombe,Asheville,NC,257100.0,182000.0,220500.0,264300.0,402000.0,646600.0
35.6178951,-82.3212302,"Black Mountain",Buncombe,Asheville,NC,246000.0,159600.0,197000.0,258300.0,350900.0,429100.0
35.7454071,-81.6848188,Morganton,Burke,Hickory,NC,108200.0,72800.0,77800.0,114600.0,174000.0,220400.0
35.4087517,-80.579511,Concord,Cabarrus,Charlotte,NC,177900.0,94900.0,106500.0,174200.0,280800.0,343200.0
35.4873613,-80.6217341,Kannapolis,Cabarrus,Charlotte,NC,125900.0,83000.0,93800.0,146300.0,195000.0,330600.0
35.7331878,-81.3411974,Hickory,Catawba,Hickory,NC,132600.0,59000.0,80400.0,142300.0,249000.0,317800.0
35.8240265,-80.2533838,Lexington,Davidson,Winston-Salem,NC,115200.0,92200.0,87200.0,134200.0,209500.0,252700.0
35.8826369,-80.0819879,Thomasville,Davidson,Winston-Salem,NC,109000.0,70600.0,71700.0,114200.0,172800.0,232900.0
36.1198589,-80.0736533,Kernersville,Forsyth,Winston-Salem,NC,161100.0,56600.0,91400.0,154600.0,240400.0,283800.0
35.262082,-81.1873005,Gastonia,Gaston,Charlotte,NC,128600.0,52100.0,58300.0,140800.0,238200.0,332600.0
36.0726355,-79.7919754,Greensboro,Guilford,"",NC,130900.0,72600.0,76800.0,129300.0,249700.0,143300.0
35.5328838,-82.8373558,Canton,Haywood,Asheville,NC,131000.0,110100.0,126300.0,166100.0,190500.0,252600.0
35.3187279,-82.4609528,Hendersonville,Henderson,Asheville,NC,211700.0,158700.0,166900.0,221100.0,365100.0,341800.0
35.5848596,-80.8100724,Mooresville,Iredell,Charlotte,NC,246800.0,115100.0,132500.0,211200.0,356600.0,417000.0
35.7826363,-80.8872959,Statesville,Iredell,Charlotte,NC,122300.0,88200.0,83400.0,135400.0,200100.0,281600.0
35.4798757,-79.1802994,Sanford,Lee,Sanford,NC,134100.0,89200.0,92700.0,136900.0,190300.0,267200.0
35.2270869,-80.8431268,Charlotte,Mecklenburg,Charlotte,NC,188900.0,152600.0,125600.0,171500.0,335200.0,583600.0
34.0351727,-77.8935966,"Carolina Beach","New Hanover",Wilmington,NC,261300.0,150800.0,215900.0,303200.0,376300.0,416500.0
34.2257256,-77.9447102,Wilmington,"New Hanover",Wilmington,NC,198100.0,99800.0,128800.0,200800.0,361900.0,505600.0
35.9131996,-79.0558445,"Chapel Hill",Orange,Durham,NC,362700.0,164800.0,194800.0,303500.0,479100.0,636300.0
35.612661,-77.3663538,Greenville,Pitt,Greenville,NC,119000.0,57000.0,66800.0,126000.0,242300.0,331500.0
35.772096,-78.6386145,Raleigh,Wake,Raleigh,NC,223200.0,138900.0,163100.0,208000.0,332500.0,506700.0
46.8083268,-100.7837392,Bismarck,Burleigh,Bismarck,ND,261600.0,138200.0,196500.0,252900.0,287800.0,348600.0
40.9250123,-98.3420068,"Grand Island",Hall,"Grand Island",NE,150500.0,99700.0,122600.0,162200.0,187700.0,215600.0
40.8000011,-96.6669599,Lincoln,Lancaster,Lincoln,NE,164000.0,137300.0,132200.0,170400.0,273300.0,300000.0
41.1366656,-95.8908446,Bellevue,Sarpy,Omaha,NE,164800.0,141200.0,127000.0,163300.0,233600.0,236600.0
43.5278546,-71.470351,Laconia,Belknap,Laconia,NH,165400.0,94600.0,149200.0,212000.0,250300.0,368100.0
42.9464737,-71.5159015,Bedford,Hillsborough,Manchester,NH,411500.0,188700.0,263800.0,362900.0,497800.0,662600.0
42.868142,-71.4834002,Merrimack,Hillsborough,Manchester,NH,271500.0,97600.0,184500.0,278900.0,353900.0,382500.0
43.2081366,-71.5375718,Concord,Merrimack,Concord,NH,207100.0,80500.0,143300.0,222800.0,271500.0,337400.0
43.4442432,-71.6472988,Franklin,Merrimack,Concord,NH,162900.0,94800.0,144400.0,169500.0,185800.0,224900.0
43.0717552,-70.7625532,Portsmouth,Rockingham,Boston,NH,376100.0,296500.0,300000.0,479700.0,605600.0,747500.0
42.7884226,-71.2008933,Salem,Rockingham,Boston,NH,305200.0,139800.0,242900.0,312700.0,407600.0,414100.0
42.8006441,-71.304229,Windham,Rockingham,Boston,NH,394500.0,256600.0,289100.0,382700.0,536500.0,660200.0
43.3045261,-70.9756186,Rochester,Strafford,Boston,NH,178100.0,104500.0,136400.0,200900.0,214600.0,243000.0
40.8928771,-73.9726381,Englewood,Bergen,"New York",NJ,370900.0,210300.0,288600.0,371700.0,518600.0,982500.0
39.2776156,-74.5746001,"Ocean City","Cape May","Ocean City",NJ,507700.0,184300.0,286300.0,404900.0,699500.0,984800.0
40.806767,-74.1854226,Bloomfield,Essex,"New York",NJ,313400.0,143600.0,172000.0,315200.0,329000.0,344400.0
40.767323,-74.2048677,"East Orange",Essex,"New York",NJ,197100.0,124500.0,143400.0,174700.0,191800.0,215900.0
40.7281575,-74.0776417,"Jersey City",Hudson,"New York",NJ,396700.0,310500.0,361900.0,391800.0,427600.0,432200.0
40.8042674,-74.012084,"North Bergen",Hudson,"New York",NJ,368700.0,177500.0,304600.0,414600.0,400400.0,478900.0
40.4278841,-74.415984,"East Brunswick",Middlesex,"New York",NJ,347800.0,129300.0,200500.0,311600.0,432900.0,519400.0
40.5187154,-74.4120953,Edison,Middlesex,"New York",NJ,342200.0,163300.0,252000.0,337000.0,486200.0,635000.0
40.3042778,-73.9923596,"Long Branch",Monmouth,"New York",NJ,375100.0,215900.0,307400.0,350600.0,422500.0,565500.0
40.9253763,-74.2765368,Wayne,Passaic,"New York",NJ,435100.0,158000.0,243800.0,405500.0,503800.0,682200.0
35.0844909,-106.6511367,Albuquerque,Bernalillo,Albuquerque,NM,185100.0,127600.0,145900.0,183700.0,248000.0,314700.0
32.3123157,-106.7783374,"Las Cruces","Dona Ana","Las Cruces",NM,140900.0,80700.0,104500.0,138800.0,181100.0,228700.0
35.6869752,-105.937799,"Santa Fe","Santa Fe","Santa Fe",NM,310800.0,232300.0,305200.0,390900.0,527000.0,939600.0
36.0396988,-114.9819368,Henderson,Clark,"Las Vegas",NV,279800.0,96800.0,220300.0,257200.0,325400.0,405600.0
36.1749705,-115.137223,"Las Vegas",Clark,"Las Vegas",NV,223400.0,100400.0,145800.0,218400.0,285100.0,379800.0
36.1988592,-115.1175013,"North Las Vegas",Clark,"Las Vegas",NV,212400.0,90600.0,159200.0,199800.0,231100.0,286700.0
42.6525793,-73.7562317,Albany,Albany,Albany,NY,166300.0,112600.0,149400.0,167100.0,188000.0,213200.0
41.7848155,-73.9331924,"Hyde Park",Dutchess,"New York",NY,202400.0,104800.0,167400.0,201500.0,225700.0,281700.0
43.2133955,-77.5797226,Irondequoit,Monroe,Rochester,NY,114800.0,67000.0,98100.0,116000.0,135600.0,167300.0
40.5884374,-73.657908,"Long Beach",Nassau,"New York",NY,524800.0,404300.0,421600.0,518000.0,639200.0,790700.0
43.0481221,-76.1474244,Syracuse,Onondaga,Syracuse,NY,82200.0,70700.0,68900.0,81200.0,96400.0,159200.0
41.4459271,-74.4229341,Middletown,Orange,"New York",NY,144500.0,85700.0,119800.0,152200.0,169500.0,193400.0
41.4300937,-73.6801297,Carmel,Putnam,"New York",NY,354900.0,147700.0,242400.0,345000.0,413100.0,442400.0
43.0831301,-73.7845651,"Saratoga Springs",Saratoga,Albany,NY,328400.0,266900.0,287800.0,318500.0,393900.0,613100.0
42.8142432,-73.9395687,Schenectady,Schenectady,Albany,NY,127200.0,78400.0,110100.0,122400.0,153900.0,171200.0
40.8689892,-72.5175893,"Hampton Bays",Suffolk,"New York",NY,470700.0,392100.0,410300.0,459600.0,620400.0,875100.0
40.9170435,-72.6620402,Riverhead,Suffolk,"New York",NY,362800.0,290000.0,337400.0,355500.0,432800.0,549300.0
41.9270367,-73.9973608,Kingston,Ulster,Kingston,NY,151600.0,112500.0,137300.0,154600.0,177100.0,264000.0
43.3772932,-73.6131714,Queensbury,Warren,"Glens Falls",NY,225600.0,140000.0,162600.0,222100.0,292200.0,347600.0
41.1628731,-73.8615246,Ossining,Westchester,"New York",NY,368400.0,290000.0,329900.0,380800.0,417200.0,462700.0
41.0017643,-73.6656834,"Port Chester",Westchester,"New York",NY,497700.0,315000.0,433200.0,491500.0,534500.0,671200.0
41.3281498,-73.6856857,Somers,Westchester,"New York",NY,469200.0,300800.0,401900.0,516200.0,687400.0,828500.0
41.0339862,-73.7629097,"White Plains",Westchester,"New York",NY,571100.0,323100.0,468400.0,580000.0,680400.0,828000.0
39.3995008,-84.5613355,Hamilton,Butler,Cincinnati,OH,150800.0,62600.0,83400.0,150000.0,245500.0,292100.0
39.5150576,-84.3982763,Middletown,Butler,Cincinnati,OH,88100.0,52300.0,62500.0,100000.0,166800.0,188700.0
39.9242266,-83.8088172,Springfield,Clark,Springfield,OH,62500.0,50500.0,57200.0,64900.0,87100.0,120100.0
41.3139426,-81.6851271,"Broadview Heights",Cuyahoga,Cleveland,OH,234200.0,51400.0,111800.0,208700.0,331900.0,387800.0
41.5200518,-81.556235,"Cleveland Heights",Cuyahoga,Cleveland,OH,114100.0,81600.0,93600.0,102400.0,154800.0,256300.0
41.4414366,-81.8643039,"Fairview Park",Cuyahoga,Cleveland,OH,155300.0,84500.0,121300.0,155800.0,191300.0,220100.0
41.4819932,-81.7981908,Lakewood,Cuyahoga,Cleveland,OH,158800.0,61700.0,125300.0,156400.0,179100.0,240200.0
41.4156025,-81.9234726,"North Olmsted",Cuyahoga,Cleveland,OH,153300.0,36300.0,90600.0,150800.0,183700.0,194200.0
41.4756031,-81.8393034,"Rocky River",Cuyahoga,Cleveland,OH,242300.0,45100.0,93600.0,237800.0,314700.0,388900.0
41.4553232,-81.9179174,Westlake,Cuyahoga,Cleveland,OH,264800.0,57400.0,123700.0,215500.0,340000.0,399600.0
41.3950489,-82.5551733,Huron,Erie,Sandusky,OH,168400.0,113000.0,135400.0,167600.0,236100.0,255800.0
41.4489397,-82.7079605,Sandusky,Erie,Sandusky,OH,68400.0,66900.0,61500.0,68200.0,87600.0,99200.0
39.7136754,-82.5993294,Lancaster,Fairfield,Columbus,OH,132900.0,76400.0,96100.0,140100.0,195800.0,225800.0
39.9611755,-82.9987942,Columbus,Franklin,Columbus,OH,130400.0,77600.0,92700.0,135200.0,199700.0,239200.0
40.0992294,-83.1140771,Dublin,Franklin,Columbus,OH,360300.0,97300.0,162300.0,327000.0,402200.0,575400.0
40.0192307,-82.8793446,Gahanna,Franklin,Columbus,OH,209700.0,104800.0,143800.0,182900.0,268800.0,327800.0
39.8814519,-83.0929645,"Grove City",Franklin,Columbus,OH,162600.0,71500.0,120500.0,159200.0,219300.0,266700.0
39.6847822,-83.9296526,Xenia,Greene,Dayton,OH,114400.0,71100.0,83700.0,103000.0,194800.0,298300.0
39.1146631,-84.52968641,Cincinnati,Hamilton,Cincinnati,OH,125400.0,89000.0,100500.0,126300.0,205900.0,307200.0
39.1556149,-84.4596641,Norwood,Hamilton,Cincinnati,OH,122600.0,68000.0,92900.0,130800.0,171800.0,182400.0
41.0442201,-83.6499321,Findlay,Hancock,Findlay,OH,136000.0,92500.0,107700.0,134900.0,205800.0,229500.0
41.2425531,-82.6157331,Norwalk,Huron,Norwalk,OH,123400.0,94800.0,98400.0,123200.0,137000.0,150400.0
40.3933956,-82.4857181,"Mount Vernon",Knox,"Mount Vernon",OH,127400.0,80700.0,97200.0,132400.0,171000.0,201500.0
41.3683798,-82.1076486,Elyria,Lorain,Cleveland,OH,94900.0,54300.0,71200.0,93200.0,132500.0,142200.0
41.452819,-82.1823746,Lorain,Lorain,Cleveland,OH,71600.0,51700.0,58500.0,71600.0,84000.0,93000.0
41.621718,-83.711604,Holland,Lucas,Toledo,OH,187000.0,53300.0,94500.0,164400.0,237700.0,280200.0
41.5628294,-83.6538244,Maumee,Lucas,Toledo,OH,163000.0,55000.0,124800.0,138000.0,250800.0,356000.0
41.6639383,-83.555212,Toledo,Lucas,Toledo,OH,63500.0,43500.0,49600.0,68700.0,84500.0,103500.0
41.0997803,-80.6495194,Youngstown,Mahoning,Youngstown,OH,39400.0,35400.0,36000.0,39900.0,43500.0,55600.0
39.7589478,-84.1916069,Dayton,Montgomery,Dayton,OH,56600.0,46300.0,48100.0,58600.0,77100.0,111700.0
39.6895036,-84.1688274,Kettering,Montgomery,Dayton,OH,127700.0,67600.0,96600.0,126300.0,182100.0,265400.0
39.7972788,-84.3113334,Trotwood,Montgomery,Dayton,OH,64200.0,44600.0,51700.0,63100.0,96200.0,115600.0
39.9403453,-82.0131924,Zanesville,Muskingum,Zanesville,OH,109100.0,71300.0,75300.0,117800.0,143600.0,176800.0
39.3331197,-82.9824019,Chillicothe,Ross,Chillicothe,OH,111100.0,82900.0,93900.0,136100.0,199700.0,210700.0
41.3503303,-83.1218634,Fremont,Sandusky,Fremont,OH,102500.0,69300.0,78300.0,105900.0,121800.0,145000.0
40.9153362,-81.1059309,Alliance,Stark,Canton,OH,88400.0,67300.0,71500.0,93500.0,125000.0,162200.0
40.7989473,-81.378447,Canton,Stark,Canton,OH,96300.0,53600.0,69600.0,96300.0,175000.0,215200.0
40.7967244,-81.5215093,Massillon,Stark,Canton,OH,121300.0,66900.0,81700.0,122200.0,194400.0,262700.0
41.0814447,-81.5190053,Akron,Summit,Akron,OH,65600.0,49100.0,54300.0,67700.0,91600.0,96100.0
41.012833,-81.6051221,Barberton,Summit,Akron,OH,77500.0,52600.0,67000.0,80100.0,89500.0,108600.0
41.1339449,-81.4845585,"Cuyahoga Falls",Summit,Akron,OH,122800.0,63000.0,105100.0,125100.0,144500.0,176600.0
41.240056,-81.440667,Hudson,Summit,Akron,OH,322200.0,70800.0,217900.0,253200.0,347200.0,436100.0
41.3450547,-81.528452,Northfield,Summit,Akron,OH,175900.0,57300.0,145100.0,170100.0,249600.0,237700.0
35.6567797,-97.50187849,Edmond,Oklahoma,"Oklahoma City",OK,208700.0,101800.0,123300.0,168100.0,293100.0,528200.0
36.157929,-96.01655809,Tulsa,Tulsa,Tulsa,OK,109900.0,58000.0,83400.0,119700.0,235000.0,363500.0
44.5645659,-123.2620435,Corvallis,Benton,Corvallis,OR,337100.0,229500.0,266600.0,315200.0,396100.0,435200.0
45.4206749,-122.6706498,"Lake Oswego",Clackamas,Portland,OR,602900.0,214200.0,369500.0,567400.0,736200.0,841100.0
45.4462305,-122.6392606,Milwaukie,Clackamas,Portland,OR,338400.0,260400.0,295900.0,337700.0,377900.0,406400.0
45.1473445,-122.5770322,Molalla,Clackamas,Portland,OR,299500.0,277200.0,282300.0,294800.0,341800.0,471200.0
45.3573429,-122.6067583,"Oregon City",Clackamas,Portland,OR,372700.0,278500.0,313300.0,368200.0,427100.0,465800.0
45.3973427,-122.2614761,Sandy,Clackamas,Portland,OR,321600.0,278000.0,310000.0,312500.0,377900.0,469100.0
45.3656761,-122.6123141,"West Linn",Clackamas,Portland,OR,499700.0,191400.0,326500.0,465000.0,612800.0,678400.0
45.9931637,-123.9226385,Seaside,Clatsop,Astoria,OR,271200.0,229900.0,253500.0,285000.0,324100.0,387500.0
43.3665007,-124.2178903,"Coos Bay",Coos,"Coos Bay",OR,173100.0,117400.0,139400.0,181800.0,213200.0,241500.0
43.4065012,-124.2242803,"North Bend",Coos,"Coos Bay",OR,205000.0,133800.0,155300.0,212000.0,243600.0,269000.0
44.0581728,-121.3153096,Bend,Deschutes,Bend,OR,388500.0,234200.0,360300.0,376000.0,522300.0,646600.0
43.216505,-123.3417381,Roseburg,Douglas,Roseburg,OR,199800.0,118000.0,140400.0,206500.0,268500.0,287000.0
45.7053966,-121.5214623,"Hood River","Hood River","Hood River",OR,425900.0,375300.0,372800.0,422100.0,511600.0,610900.0
42.1945759,-122.7094767,Ashland,Jackson,Medford,OR,415700.0,382100.0,351200.0,425200.0,550000.0,610900.0
42.3265153,-122.8755949,Medford,Jackson,Medford,OR,254400.0,180900.0,178900.0,257500.0,311800.0,348600.0
42.439007,-123.3283925,"Grants Pass",Josephine,"Grants Pass",OR,260300.0,188100.0,200700.0,270000.0,308600.0,387500.0
42.224867,-121.7816704,"Klamath Falls",Klamath,"Klamath Falls",OR,158500.0,82500.0,106400.0,170400.0,216000.0,266700.0
44.0520691,-123.0867536,Eugene,Lane,Eugene,OR,276200.0,182100.0,227200.0,270000.0,331400.0,363900.0
44.0462362,-123.0220289,Springfield,Lane,Eugene,OR,231500.0,164300.0,177900.0,232700.0,257000.0,291500.0
44.6365107,-123.1059282,Albany,Linn,Albany,OR,237000.0,144000.0,167900.0,230800.0,317500.0,367400.0
44.9428975,-123.0350963,Salem,Marion,Salem,OR,239800.0,148500.0,179200.0,238000.0,309300.0,342300.0
45.143731,-122.8553725,Woodburn,Marion,Salem,OR,229200.0,130700.0,183900.0,249500.0,290400.0,331000.0
45.4981757,-122.4314796,Gresham,Multnomah,Portland,OR,312200.0,236700.0,237100.0,305700.0,359000.0,356600.0
45.5234515,-122.6762071,Portland,Multnomah,Portland,OR,414800.0,363600.0,395200.0,418400.0,550100.0,632900.0
45.4562159,-123.8440137,Tillamook,Tillamook,"",OR,262600.0,232200.0,254400.0,257700.0,328000.0,343700.0
45.8404101,-119.2894605,Hermiston,Umatilla,Hermiston-Pendleton,OR,182000.0,124200.0,121200.0,180000.0,218300.0,267100.0
45.672075,-118.7885967,Pendleton,Umatilla,Hermiston-Pendleton,OR,162500.0,125700.0,116600.0,167100.0,201400.0,228000.0
45.3245771,-118.0877188,"La Grande",Union,"La Grande",OR,152700.0,104700.0,121500.0,165500.0,192200.0,224500.0
45.5228939,-122.989827,Hillsboro,Washington,Portland,OR,347600.0,213500.0,278900.0,333500.0,397600.0,439700.0
45.4312294,-122.7714861,Tigard,Washington,Portland,OR,402700.0,193800.0,306800.0,387700.0,479000.0,552100.0
40.3478472,-79.864215,McKeesport,Allegheny,Pittsburgh,PA,55300.0,39900.0,45100.0,60500.0,81300.0,90700.0
40.5011794,-79.8392158,"Penn Hills",Allegheny,Pittsburgh,PA,88900.0,64500.0,74600.0,90800.0,123900.0,145100.0
40.4406248,-79.9958864,Pittsburgh,Allegheny,Pittsburgh,PA,125400.0,125500.0,95100.0,128600.0,225100.0,322600.0
40.3356483,-75.9268747,Reading,Berks,Reading,PA,65400.0,59300.0,56300.0,59500.0,66300.0,73200.0
40.0362185,-75.5138118,Malvern,Chester,Philadelphia,PA,397100.0,138200.0,227600.0,343300.0,470700.0,627900.0
40.1303822,-75.5149128,Phoenixville,Chester,Philadelphia,PA,222600.0,157700.0,192000.0,219600.0,252600.0,245200.0
39.9606643,-75.6054882,"West Chester",Chester,Philadelphia,PA,392400.0,195000.0,255300.0,327500.0,479400.0,593500.0
39.9020565,-75.3499123,Swarthmore,Delaware,Philadelphia,PA,253100.0,80400.0,136800.0,222000.0,410900.0,537900.0
42.1292241,-80.085059,Erie,Erie,Erie,PA,77900.0,67100.0,73900.0,80600.0,76100.0,80800.0
40.0378755,-76.3055144,Lancaster,Lancaster,Lancaster,PA,121100.0,76900.0,97800.0,120500.0,137600.0,139800.0
40.6084305,-75.4901833,Allentown,Lehigh,Allentown,PA,115300.0,93500.0,114300.0,119200.0,128900.0,96900.0
40.9995386,-75.1812913,"East Stroudsburg",Monroe,"East Stroudsburg",PA,138700.0,87500.0,99500.0,141000.0,186400.0,171900.0
40.1206656,-75.1179512,Abington,Montgomery,Philadelphia,PA,267100.0,83500.0,210600.0,254900.0,331600.0,433700.0
40.0792766,-75.3015714,Conshohocken,Montgomery,Philadelphia,PA,277700.0,192500.0,253000.0,280400.0,308600.0,299600.0
40.0892746,-75.3960211,"King of Prussia",Montgomery,Philadelphia,PA,304100.0,117800.0,207800.0,291800.0,353300.0,394000.0
40.2309343,-75.5221245,Limerick,Montgomery,Philadelphia,PA,293600.0,141200.0,200900.0,242800.0,397800.0,452700.0
40.2109404,-75.2782317,"North Wales",Montgomery,Philadelphia,PA,315400.0,108800.0,189400.0,282700.0,474600.0,488700.0
40.102332,-75.2743467,"Plymouth Meeting",Montgomery,Philadelphia,PA,330900.0,114500.0,173500.0,328600.0,393700.0,425700.0
40.6259316,-75.3704579,Bethlehem,Northampton,Allentown,PA,155000.0,110000.0,140400.0,150700.0,197800.0,181100.0
39.952335,-75.163789,Philadelphia,Philadelphia,Philadelphia,PA,139900.0,289300.0,169000.0,113500.0,181700.0,332300.0
40.17396,-80.2461714,Washington,Washington,Pittsburgh,PA,92600.0,67000.0,75100.0,99700.0,113500.0,130700.0
39.9625984,-76.727745,York,York,York,PA,75300.0,68600.0,64200.0,71400.0,81800.0,83800.0
41.6770463,-71.2661597,Bristol,Bristol,Providence,RI,315300.0,257100.0,275300.0,315700.0,389400.0,469900.0
41.6603788,-71.4558911,"East Greenwich",Kent,Providence,RI,409200.0,140100.0,299100.0,342300.0,557500.0,668400.0
41.700101,-71.4161671,Warwick,Kent,Providence,RI,208900.0,131000.0,184200.0,216100.0,261700.0,357200.0
41.7062115,-71.5231165,"West Warwick",Kent,Providence,RI,196300.0,118400.0,167800.0,212200.0,218900.0,267800.0
41.4970465,-71.3672755,Jamestown,Newport,Providence,RI,582900.0,359500.0,424900.0,562000.0,777800.0,1472500.0
41.5101032,-71.1711563,"Little Compton",Newport,Providence,RI,527700.0,185900.0,417200.0,531300.0,656600.0,1631300.0
41.4901024,-71.3128285,Newport,Newport,Providence,RI,420200.0,266300.0,361600.0,435900.0,537300.0,1125000.0
41.6023245,-71.2503257,Portsmouth,Newport,Providence,RI,362000.0,225900.0,277200.0,346000.0,511400.0,598700.0
41.7798226,-71.4372796,Cranston,Providence,Providence,RI,227200.0,152200.0,189700.0,234200.0,273300.0,372600.0
41.9667656,-71.4328363,Cumberland,Providence,Providence,RI,271900.0,161500.0,226800.0,269300.0,424000.0,419200.0
41.8137116,-71.3700545,"East Providence",Providence,Providence,RI,221100.0,140900.0,187300.0,225500.0,248200.0,278800.0
